path,new_path,ordonnance_de_renvoi,instance,year,month,id,majoration,type_recours,test_sentence_1,sentence_1,test_sentence_2,sentence_2,personne_1,match_1,personne_2,match_2,personne_synthetic,décision,code_juridiction,nom_juridiction
../data/raw/DTA/2023/12/TA77/DTA_2010719_20231221.xml,../data/process/DTA/2023/12/DTA_2010719_20231221.xml,False,TA,2023,12,2010719,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et des mémoires complémentaires, enregistrés les 28 décembre 2020, 19 juillet 2021 et 20 septembre 2021, la société à responsabilité limitée (SARL) Transport Declik, représentée par Me Guillot, demande au tribunal :",True," La société à responsabilité limitée (SARL) Transport Declik, qui est spécialisée dans la livraison de colis, a fait l'objet d'une vérification de comptabilité au titre de la période du 1er janvier 2015 au 31 mai 2018, à l'issue de laquelle elle a été rendue destinataire d'une proposition de rectification en date du 18 décembre 2018. Des rappels de taxe sur la valeur ajoutée au titre de la période de janvier 2016 à mai 2018 ont été mis en recouvrement à son encontre le 16 décembre 2019.",P.M.,société,P.M.,société,P.M.,Satisfaction partielle,77,Tribunal Administratif de MELUN
../data/raw/DTA/2023/12/TA13/DTA_2100435_20231201.xml,../data/process/DTA/2023/12/DTA_2100435_20231201.xml,False,TA,2023,12,2100435,40%,Plein contentieux,True,"Vu les procédures suivantes :I. Sous le n° 2100435, par une requête et des mémoires enregistrés les 18 janvier, 24 février, 10 avril et 6 mai 2021, la SAS Couleurs Deco, représentée par la SELARL MD Consult, agissant par Me Mathieu, demande au tribunal :",True," La société par action simplifiée (SAS) Couleurs Deco, dont Mme C est gérante et associée majoritaire, et qui exerce une activité de peinture et de rénovation, a fait l'objet d'une vérification de comptabilité portant sur la période du 5 janvier 2015 au 31 décembre 2016, à l'issue de laquelle une proposition de rectification n° 3926 en date du 18 juin 2018 lui a notifié des rappels de taxe sur la valeur ajoutée au titre de la période du 1er janvier 2015 au 31 décembre 2016, des cotisations supplémentaires d'impôt sur les sociétés au titre des exercices clos en 2015 et 2016, et a mis à sa charge des amendes sur le fondement de l'article 1759 du code général des impôts au titre des années 2015 et 2016. Tirant les conséquences de ces rectifications, le service a notifié à M.",P.M.,SAS,P.M.,société,P.M.,Rejet,13,Tribunal Administratif de Marseille
../data/raw/DTA/2023/12/TA78/DTA_2108776_20231228.xml,../data/process/DTA/2023/12/DTA_2108776_20231228.xml,False,TA,2023,12,2108776,100%,Plein contentieux,True,"Vu les procédures suivantes :I°) Par une requête enregistrée sous le n°2108776 le 12 octobre 2021, M. B A, représenté par Me Suchy, demande au tribunal de prononcer la décharge des cotisations supplémentaires d'impôt sur le revenu auxquelles il a été assujetti au titre des années 2016, 2017 et 2018 à hauteur de la somme globale de 58 177 euros, en droits, intérêts de retard et majorations.",True, L'administration a entendu diligenter une vérification de comptabilité concernant la période du 1er janvier 2016 au 31 décembre 2018 de l'activité de consultant informatique exercée par M. C A.,P.P.,M. B,P.P.,M. C,P.P.,Rejet,78,Tribunal Administratif de VERSAILLES
../data/raw/DTA/2023/12/TA78/DTA_2108791_20231228.xml,../data/process/DTA/2023/12/DTA_2108791_20231228.xml,False,TA,2023,12,2108791,100%,Plein contentieux,True,"Vu les procédures suivantes :I°) Par une requête enregistrée sous le n°2108776 le 12 octobre 2021, M. B A, représenté par Me Suchy, demande au tribunal de prononcer la décharge des cotisations supplémentaires d'impôt sur le revenu auxquelles il a été assujetti au titre des années 2016, 2017 et 2018 à hauteur de la somme globale de 58 177 euros, en droits, intérêts de retard et majorations.",True, L'administration a entendu diligenter une vérification de comptabilité concernant la période du 1er janvier 2016 au 31 décembre 2018 de l'activité de consultant informatique exercée par M. C A.,P.P.,M. B,P.P.,M. C,P.P.,Rejet,78,Tribunal Administratif de VERSAILLES
../data/raw/DTA/2023/12/TA78/DTA_2107515_20231207.xml,../data/process/DTA/2023/12/DTA_2107515_20231207.xml,False,TA,2023,12,2107515,80%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés les 1er septembre 2021 et 2 mai 2022, M. B A demande au tribunal de déclarer inexistante la proposition de rectification du 12 décembre 2017 notifiant des rehaussements de revenus fonciers au titre des années 2013 à 2015 ou, à titre subsidiaire, de l'annuler ainsi que tous les actes en découlant.",True," M. B A ainsi que son épouse ont fait l'objet, de la part de l'administration fiscale, de demandes de renseignements et d'éclaircissements les 10 mai 2017 et 24 juillet 2017, concernant des éléments relatifs aux revenus fonciers portés dans leurs déclarations de revenus au titre des années 2013 à 2015.",P.P.,M. B,P.P.,M. B,P.P.,Rejet,78,Tribunal Administratif de VERSAILLES
../data/raw/DTA/2023/12/TA35/DTA_2100796_20231206.xml,../data/process/DTA/2023/12/DTA_2100796_20231206.xml,False,TA,2023,12,2100796,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire en réplique, enregistrés les 15 février 2021 et 10 août 2022, la société Feed Mill Engineering Limited (FME Ltd), représentée par Me Sestacq, demande au tribunal :",True," La société Feed Mill Engineering Limited (FME Ltd) est une société de droit anglais, qui a son siège social au Royaume-Uni, mais qui, durant la période en litige, disposait en France, d'un établissement stable à Paris qui lui-même disposait d'une succursale dans le Morbihan. Elle a pour activité le négoce, la réparation et la maintenance d'équipements de broyage, granulation et manutention, neufs ou d'occasion, destinés à l'industrie agro-alimentaire aussi bien en France qu'à l'étranger.",P.M.,société,P.M.,société,P.M.,Satisfaction partielle,35,Tribunal Administratif de Rennes
../data/raw/DTA/2023/12/TA35/DTA_2105932_20231220.xml,../data/process/DTA/2023/12/DTA_2105932_20231220.xml,False,TA,2023,12,2105932,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et deux mémoires en réplique, enregistrés les 19 novembre 2021, 12 juillet et 10 novembre 2023, la société à responsabilité limitée (SARL) Soy Constructions, représentée par la Selarl Bondiguel et Associés, demande au tribunal :",True," La SARL Soy Constructions, qui exerce une activité de maçonnerie générale, a fait l'objet en 2020 d'une vérification de comptabilité au titre de la période du 1er décembre 2016 au 30 novembre 2018. À l'issue de ce contrôle, l'administration lui a adressé, le 9 novembre 2020, une proposition de rectification au titre de l'exercice clos en 2017 afin de porter à sa connaissance des rectifications en matière d'impôt sur les sociétés et de taxe sur la valeur ajoutée, et une proposition de rectification au titre de l'exercice clos en 2018 afin de l'informer de rehaussements de son résultat soumis à l'impôt sur les sociétés.",P.M.,société,P.M.,société,P.M.,Rejet,35,Tribunal Administratif de Rennes
../data/raw/DTA/2023/12/TA102/DTA_2200450_20231228.xml,../data/process/DTA/2023/12/DTA_2200450_20231228.xml,False,TA,2023,12,2200450,80%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et un mémoire, enregistrés le 21 juillet 2022 et le 13 février 2023, la société Carrefour des énergies renouvelables, représentée par Me Moraine et Me d'Acremont, demande au tribunal :",True," La société Carrefour des énergies renouvelables a notamment pour activité la production d'eau chaude à partir de systèmes solaires thermiques. Suite à une vérification de comptabilité au titre de la période 2017-2019, une proposition de rectification lui a été adressée le 15 avril 2021 pour des rehaussements de taxe sur la valeur ajoutée et d'impôt sur les sociétés.",P.M.,société,P.M.,société,P.M.,Satisfaction partielle,102,Tribunal Administratif de la Martinique
../data/raw/DTA/2023/12/TA95/DTA_2013662_20231219.xml,../data/process/DTA/2023/12/DTA_2013662_20231219.xml,False,TA,2023,12,2013662,40%,Plein contentieux,True,"Vu la procédure suivante : Par une requête, enregistrée le 28 décembre 2020, la SARL Coiffure Ampère, représentée par Me Castebert, demande au tribunal :",True," La SARL Coiffure Ampère, qui exerçait une activité dans le domaine de la coiffure, a fait l'objet d'une vérification de comptabilité portant sur la période du 1er janvier 2016 au 31 décembre 2018. Par une proposition de rectification du 30 août 2019, établie selon la procédure contradictoire et la procédure de taxation d'office, l'administration fiscale l'a informée que, dès lors qu'elle n'avait présenté aucune comptabilité, elle avait procédé à la reconstitution de son chiffre d'affaires taxable extra-comptablement laissant apparaître une insuffisance de taxe sur la valeur ajoutée collectée.",P.M.,SA,P.M.,SA,P.M.,Rejet,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2023/12/TA95/DTA_1906667_20231212.xml,../data/process/DTA/2023/12/DTA_1906667_20231212.xml,False,TA,2023,12,1906667,100%,Plein contentieux,True,"Vu la procédure suivante : Par une requête et un mémoire complémentaire, enregistrés les 28 mai 2019 et 6 novembre 2023, M. A C, représenté par le cabinet Adda, demande au tribunal :",True," A l'issue de la vérification de comptabilité de la SARL CLM, ayant pour activité l'édition musicale et les enregistrements sonores, dont M. C est associé, ce dernier a fait l'objet d'un contrôle sur pièce.",P.P.,M. A,P.M.,SA,P.M.,Non-lieu,95,Tribunal Administratif de Cergy-Pontoise
../data/raw/DTA/2023/12/TA59/DTA_2008930_20231228.xml,../data/process/DTA/2023/12/DTA_2008930_20231228.xml,False,TA,2023,12,2008930,100%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et des mémoires, enregistrés les 9 décembre 2020, 16 juillet 2021, 23 août 2021 et 31 octobre 2023, M. B A, représenté par Me Dormieu, doit être regardé comme demandant au tribunal :",True," M. A, qui a exercé une activité de négoce de véhicules et, à titre accessoire, d'achat et de revente de produits divers, a fait l'objet d'une vérification de sa comptabilité à l'issue de laquelle il a été assujetti à des rappels de taxe sur la valeur ajoutée au titre de la période du 1er février 2012 au 31 mars 2013, majorés des intérêts de retard et de pénalités de 100 % sur le fondement des dispositions du a.",P.P.,M. B,P.P.,M. A,P.P.,Satisfaction partielle,59,Tribunal Administratif de Lille
../data/raw/DTA/2023/12/TA59/DTA_2101377_20231214.xml,../data/process/DTA/2023/12/DTA_2101377_20231214.xml,False,TA,2023,12,2101377,40%,Plein contentieux,True,"Vu les procédures suivantes :I. Par une requête, enregistrée le 24 février 2021 sous le n° 2101377, et un mémoire, enregistré le 24 septembre 2021, M. et Mme A B, représentés par la société d'avocats Fidal, demandent au tribunal :",True," La société civile A B Finances, qui a pour activité l'animation et la détention de titres de la société Sofamed, ainsi que la location de locaux parahôteliers et professionnels, a fait l'objet de deux vérifications de comptabilité à l'issue desquelles elle a été assujettie à des cotisations supplémentaires d'impôt sur les sociétés au titre des exercices clos en 2013, 2014 et 2015 et à une cotisation primitive d'impôt sur les sociétés au titre de l'exercice clos en 2016. Pour leur part, M.",P.M.,société,P.M.,société,P.M.,Rejet,59,Tribunal Administratif de Lille
../data/raw/DTA/2023/12/TA103/DTA_2300129_20231212.xml,../data/process/DTA/2023/12/DTA_2300129_20231212.xml,False,TA,2023,12,2300129,40%,Plein contentieux,True,"Vu la procédure suivante :Par une requête et des mémoires enregistrés les 14 avril, 31 juillet et 11 septembre 2023, la société "" Marine Maintenance Industrie "" représentée par Me Vergier, demande au tribunal dans le dernier état de ses écritures :",True," L'entreprise "" Marine Maintenance Industrie "", créée le 26 septembre 2016, exerce une activité de chantier naval. A l'issue d'une procédure de contrôle fiscal dont elle a fait l'objet, des propositions de rectification n° 2010/VP/DICP du 9 mars 2020 et n° 6708/MEF/DICP du 24 décembre 2020 lui ont été notifiée au titre de rappels d'impositions pour les années 2017, 2018 et 2019 (assujettissement à la CST des rémunérations versées à Mme C A, gérante de la société).",P.M.,société,P.M.,société,P.M.,Rejet,103,Tribunal Administratif de la Polynésie française
../data/raw/DTA/2023/12/TA34/DTA_2121380_20231204.xml,../data/process/DTA/2023/12/DTA_2121380_20231204.xml,False,TA,2023,12,2121380,40%,Plein contentieux,True,"Vu la procédure suivante : Par requête et mémoire, enregistrés les 11 mars 2021 et 17 janvier 2022, l'EURL Brands et Cie, représentée par Me Deleu,  demande la  décharge des cotisations supplémentaires à l'impôt sur les sociétés, pour un montant total de 33 907 euros, et des rappels de  taxe sur la valeur ajoutée (TVA),  avec pénalités, mis à sa charge au titre des exercices 2016, 2017 et 2018 et de la période allant du 1er juillet 2015 au 30 juin 2018, et de mettre à la charge de l'Etat une somme de 4 000 euros au titre de l'article L. 761-1 du code de justice administrative. Elle soutient que :",True," L'EURL Brands et Cie, qui assure le négoce de marchandises non alimentaires, demande la décharge des cotisations supplémentaires à l'impôt sur les sociétés et des suppléments de TVA, avec pénalités y afférentes, mis à sa charge au titre des exercices 2016 à 2018 et de la période allant du 1er juillet 2015 au 30 juin 2018..",P.M.,société,P.M.,société,P.M.,Rejet,34,Tribunal Administratif de Montpellier
